unique_id,date,title,company,type,experience,salary,interview_difficulty
132932530141216,7/19/2022,eletrician,Siemens,non-Tech,2,81683,89.89230176260445
132932530133536,9/19/2022,platform engineer,Apple,Tech,1,65372,89.89230176260445
132932530137088,5/22/2022,platform engineer,Apple,Tech,3,61608,93.43
132932530133008,8/11/2022,database engineer,Apple,Tech,4,93948,80.37
132932530131232,8/29/2022,platform engineer,Apple,Tech,1,79159,79.59
132932530131040,4/23/2022,trainee,Siemens,non-Tech,1,70499,88.76
132932530130992,4/2/2022,database engineer,Apple,Tech,2,66457,87.58
132932530131520,3/31/2022,trainee,Boeing,non-Tech,2,61365,89.89230176260445
132932530141936,4/21/2022,eletrician,Siemens,non-Tech,1,76825,78.1
132932530142272,5/10/2022,trainee,Siemens,non-Tech,2,69040,94.45
132932530132288,9/7/2022,eletrician,Siemens,non-Tech,1,70413.94240055831,97.84
132932530142512,7/28/2022,eletrician,Siemens,non-Tech,1,60431,84.81
132932530141696,3/7/2022,platform engineer,Apple,Tech,2,69544,95
132932530139104,6/11/2022,database engineer,Apple,Tech,3,62020,81.79
132932530133104,4/8/2022,database engineer,Apple,Tech,1,78446,90.12
132932530138000,8/2/2022,trainee,Siemens,non-Tech,2,71432,98.93
132932530133440,11/13/2022,trainee,Siemens,non-Tech,2,72122,88.91
132932530140784,6/10/2022,eletrician,Siemens,non-Tech,2,68487,95.1
132932530133296,7/30/2022,devops engineer,Apple,Tech,2,81368,90.8
132932530132240,12/10/2022,database engineer,Apple,Tech,3,75531,95.09
132932530132624,8/16/2022,trainee,Siemens,non-Tech,2,62777,86.83
132932530133488,7/20/2022,trainee,Siemens,non-Tech,2,73544,94.51
132932530132816,8/16/2022,trainee,Siemens,non-Tech,1,71057,98.67
132932530132576,3/19/2022,platform engineer,Apple,Tech,3,70413.94240055831,95.56
132932530132480,4/12/2022,trainee,Siemens,non-Tech,1,74013,79.77
132932530132720,5/25/2022,devops engineer,Apple,Tech,4,63414,91.65
132932530132912,11/23/2022,eletrician,Siemens,non-Tech,2,83251,83.02
132932530135120,8/19/2022,trainee,Siemens,non-Tech,2,74765,98.74
132932530134736,5/11/2022,platform engineer,Apple,Tech,2,74255,94.2
132932530128784,12/21/2022,database engineer,Apple,Tech,3,71745,80.54
132932530134016,12/10/2022,trainee,Siemens,non-Tech,1,71763,88.83
132932530135024,5/21/2022,platform engineer,Apple,Tech,1,76174,88.76
132932530134976,8/7/2022,eletrician,Siemens,non-Tech,2,88394,89.89230176260445
132932530132960,8/30/2022,eletrician,Siemens,non-Tech,3,68349,98.87
132932530134784,4/6/2022,platform engineer,Apple,Tech,1,62385,92.07
132932530134880,8/10/2022,trainee,Siemens,non-Tech,3,62231,91.63
132932530133392,10/7/2022,platform engineer,Apple,Tech,2,61553,86.39
132932530133968,9/27/2022,database engineer,Apple,Tech,3,60951,97.04
132932530132672,9/26/2022,eletrician,Siemens,non-Tech,1,65682,97.89
132932530134688,10/18/2022,database engineer,Apple,Tech,2,72976,85.3
132932530128928,4/30/2022,trainee,Boeing,non-Tech,1,63463,90.26
132932530128832,7/6/2022,platform engineer,Apple,Tech,2,62414,91.26
132932530128688,4/28/2022,eletrician,Siemens,non-Tech,1,84401,89.33
132932530129696,8/11/2022,database engineer,Apple,Tech,2,69053,98.73
132932530129648,3/15/2022,eletrician,Siemens,non-Tech,3,63954,81.71
132932530129600,6/4/2022,trainee,Siemens,non-Tech,4,61062,65.56
132932530132432,5/22/2022,database engineer,Apple,Tech,1,61780,93.32
132932530131856,9/2/2022,database engineer,Apple,Tech,2,77103,87.92
132932530132384,9/28/2022,mechanic,Boeing,non-Tech,1,74048,99.26
132932530132192,7/21/2022,eletrician,Siemens,non-Tech,1,69985,94.84
132932530129840,7/26/2022,database engineer,Apple,Tech,1,71027,96.66
132932530129792,6/4/2022,devops engineer,Apple,Tech,2,67143,83.17
132932530129744,11/9/2022,devops engineer,Apple,Tech,2,67605,89.23
132932530129552,6/29/2022,eletrician,Siemens,non-Tech,3,60415,96.77
132932530134256,6/27/2022,database engineer,Apple,Tech,1,68850,69.27
132932530136320,9/21/2022,eletrician,Siemens,non-Tech,3,80202,71.09
132932530134112,6/18/2022,trainee,Siemens,non-Tech,3,75397,98.92
132932530137712,6/30/2022,trainee,Siemens,non-Tech,3,76950,78.17
132932530138048,10/27/2022,platform engineer,Apple,Tech,2,65224,82.67
132932530139056,2/19/2022,devops engineer,Apple,Tech,3,66814,99.23
132932530140496,9/28/2022,database engineer,Apple,Tech,2,87828,99.71
132932530139776,5/17/2022,database engineer,Apple,Tech,1,70042,87.04
132932530139824,5/21/2022,eletrician,Siemens,non-Tech,1,68729,89.89230176260445
132932530140160,6/4/2022,platform engineer,Apple,Tech,2,62754,89.04
132932530137184,6/6/2022,mechanic,Boeing,non-Tech,1,64181,97.13
132932530137232,6/18/2022,eletrician,Siemens,non-Tech,1,67774,87.66
132932530137424,2/4/2022,database engineer,Apple,Tech,2,64957,80.22
132932530136896,3/18/2022,database engineer,Apple,Tech,1,70413.94240055831,89.89230176260445
132932530137472,6/3/2022,database engineer,Apple,Tech,2,68829,77.38
132932530138720,8/2/2022,platform engineer,Apple,Tech,2,80422,90.86
132932530131664,9/7/2022,trainee,Siemens,non-Tech,3,74085,84.9
132932530142224,9/3/2022,trainee,Siemens,non-Tech,1,65858,81.43
132932508642768,3/27/2022,eletrician,Siemens,non-Tech,1,64467,90.28
132932508644208,4/12/2022,platform engineer,Apple,Tech,2,60370,87.99
132932508644496,9/29/2022,platform engineer,Apple,Tech,1,61594,86.79
132932508644448,5/7/2022,database engineer,Apple,Tech,1,61050,87.43
132932508644592,9/18/2022,eletrician,Siemens,non-Tech,2,65558,89.89230176260445
132932508643632,5/17/2022,platform engineer,Apple,Tech,3,77810,75.36
132932508643680,12/12/2022,platform engineer,Apple,Tech,1,60498,94.82
132932508644160,2/26/2022,platform engineer,Apple,Tech,3,66973,95.93
132932508644112,8/2/2022,eletrician,Siemens,non-Tech,1,72739,98.74
132932508643008,3/25/2022,trainee,Boeing,non-Tech,2,60690,74.34
132932508644832,7/29/2022,platform engineer,Apple,Tech,2,79955,96.15
132932508644784,1/23/2022,eletrician,Siemens,non-Tech,2,77091,83.52
132932508644688,9/10/2022,platform engineer,Apple,Tech,3,68614,99.18
132932508642480,8/27/2022,eletrician,Siemens,non-Tech,1,95394,76.69
132932508631104,2/19/2022,database engineer,Apple,Tech,2,86332,96.07
132932508631152,8/28/2022,trainee,Siemens,non-Tech,2,61326,93.36
132932508631200,9/29/2022,trainee,Siemens,non-Tech,2,61925,95.77
132932508631248,4/9/2022,database engineer,Apple,Tech,2,66932,94.32
132932508631296,11/6/2022,eletrician,Siemens,non-Tech,2,62093,98.82
132932508631344,5/6/2022,database engineer,Apple,Tech,4,66106,85.43
132932508631392,5/11/2022,trainee,Siemens,non-Tech,3,83859,88.62
132932508631440,10/27/2022,eletrician,Siemens,non-Tech,2,62886,92.68
132932508631488,5/19/2022,database engineer,Apple,Tech,1,68263,84.21
132932508631536,4/2/2022,eletrician,Siemens,non-Tech,2,60602,99.95
132932508631584,1/12/2022,eletrician,Siemens,non-Tech,2,88199,93.89
132932508631632,10/12/2022,database engineer,Apple,Tech,3,69829,75.49
132932508631680,2/2/2022,eletrician,Siemens,non-Tech,1,63891,83.46
132932508631728,6/4/2022,platform engineer,Apple,Tech,2,81835,78.31
132932508631776,9/13/2022,database engineer,Apple,Tech,1,74537,96.8
132932508631824,3/21/2022,trainee,Siemens,non-Tech,1,60932,96.52
132932508631872,9/23/2022,eletrician,Siemens,non-Tech,1,61067,89.54
132932508631920,8/22/2022,eletrician,Siemens,non-Tech,3,75567,92.2
132932508631968,5/5/2022,trainee,Siemens,non-Tech,2,65169,87.07
132932508632016,9/10/2022,platform engineer,Apple,Tech,2,66641,88.5
132932508632064,2/2/2022,eletrician,Siemens,non-Tech,2,74349,76.78
132932508632112,3/21/2022,eletrician,Siemens,non-Tech,1,60732,78.37
132932508632160,7/17/2022,database engineer,Apple,Tech,1,81731,89.89230176260445
132932508632208,4/6/2022,eletrician,Siemens,non-Tech,2,61300,95.55
132932508632256,8/21/2022,trainee,Siemens,non-Tech,3,72174,90.69
132932508632304,5/27/2022,database engineer,Apple,Tech,2,75879,89.08
132932508632352,7/18/2022,devops engineer,Apple,Tech,1,60472,98.4
132932508632400,5/19/2022,database engineer,Apple,Tech,2,70661,98.4
132932508632448,5/9/2022,eletrician,Siemens,non-Tech,1,74004,79.82
132932508632496,8/18/2022,database engineer,Apple,Tech,2,60117,98.52
132932508632544,7/16/2022,trainee,Siemens,non-Tech,3,73013,73.21
132932508632592,6/15/2022,trainee,Boeing,non-Tech,1,61397,97.41
132932508632640,11/19/2022,platform engineer,Apple,Tech,3,66297,99.93
132932508632688,9/21/2022,platform engineer,Apple,Tech,1,82594,94.04
132932508632736,8/2/2022,mechanic,Siemens,non-Tech,2,66498,88.56
132932508632784,9/5/2022,platform engineer,Apple,Tech,4,78895,87.34
132932508632832,3/26/2022,trainee,Siemens,non-Tech,2,88092,88.67
132932508632880,3/14/2022,platform engineer,Apple,Tech,2,62152,92.33
132932508632928,7/31/2022,eletrician,Siemens,non-Tech,1,77130,89.52
132932508632976,12/18/2022,database engineer,Apple,Tech,2,74121,85.97
132932508633024,7/28/2022,mechanic,Siemens,non-Tech,1,69533,96.6
132932508633072,2/15/2022,eletrician,Siemens,non-Tech,3,67594,84.23
132932508633120,7/25/2022,database engineer,Apple,Tech,2,81774,80.71
132932508633168,10/26/2022,platform engineer,Apple,Tech,3,60823,92.36
132932508633216,7/29/2022,platform engineer,Apple,Tech,2,68184,79.11
132932508633264,6/12/2022,platform engineer,Apple,Tech,1,75027,79.59
132932508633312,5/13/2022,platform engineer,Apple,Tech,2,62932,84.82
132932508633360,5/17/2022,database engineer,Apple,Tech,3,74895,98.58
132932508633408,6/6/2022,database engineer,Apple,Tech,1,74155,88.07
132932508633456,6/16/2022,database engineer,Apple,Tech,2,64761,97.35
132932508633504,4/4/2022,database engineer,Apple,Tech,1,74170,89.89230176260445
132932508633552,8/3/2022,trainee,Siemens,non-Tech,1,61291,97.38
132932508633600,8/19/2022,database engineer,Apple,Tech,2,70413.94240055831,89.89230176260445
132932508633648,8/22/2022,platform engineer,Apple,Tech,1,87249,96.62
132932508633696,5/24/2022,platform engineer,Apple,Tech,2,69387,80.96
132932508633744,5/8/2022,mechanic,Siemens,non-Tech,2,68960,85.76
132932508633792,6/4/2022,mechanic,Siemens,non-Tech,1,66692,97.36
132932508633840,6/7/2022,designer,Boeing,non-Tech,1,60253,93.82
132932508633888,8/31/2022,mechanic,Siemens,non-Tech,2,66522,92.94
132932508633936,4/20/2022,trainee,Siemens,non-Tech,1,63295,98.19
132932508633984,9/24/2022,platform engineer,Apple,Tech,1,62548,80.26
132932508634032,5/7/2022,platform engineer,Apple,Tech,2,79539,89.01
132932508634080,6/4/2022,eletrician,Siemens,non-Tech,1,82901,89.18
132932508634128,7/15/2022,database engineer,Apple,Tech,1,80969,79.46
132932508634176,8/4/2022,eletrician,Siemens,non-Tech,2,66709,94.27
132932508634224,8/21/2022,database engineer,Apple,Tech,1,71079,93.03
132932508634272,3/22/2022,trainee,Siemens,non-Tech,3,75560,86.58
132932508634320,6/4/2022,trainee,Siemens,non-Tech,2,105104.18524044384,93.34
132932508634368,3/20/2022,trainee,Boeing,non-Tech,2,70413.94240055831,71.8
132932508634416,12/17/2022,trainee,Boeing,non-Tech,2,62076,96.02
132932508634464,7/30/2022,trainee,Siemens,non-Tech,2,78888,93.13
132932508634512,6/12/2022,trainee,Siemens,non-Tech,2,86941,81.47
132932508634560,3/17/2022,platform engineer,Apple,Tech,2,71313,99.22
132932508634608,5/7/2022,eletrician,Siemens,non-Tech,2,81423,94.16
132932508634656,8/30/2022,platform engineer,Apple,Tech,2,78417,82.85
132932508634704,12/8/2022,database engineer,Apple,Tech,2,67967,95.05
132932508634752,5/11/2022,trainee,Siemens,non-Tech,3,73159,92.87
132932508634800,5/29/2022,trainee,Siemens,non-Tech,2,62385,96.05
132932508634848,3/26/2022,trainee,Boeing,non-Tech,2,64177,89.37
132932508634896,2/15/2022,platform engineer,Apple,Tech,1,65173,89.61
132932508634944,9/21/2022,platform engineer,Apple,Tech,1,60911,89.23
132932508634992,5/24/2022,platform engineer,Apple,Tech,3,65081,82.17
132932508635040,12/16/2022,platform engineer,Apple,Tech,2,77565,96.74
132932508635088,10/2/2022,platform engineer,Apple,Tech,2,65908,98.4
132932508635136,6/30/2022,trainee,Siemens,non-Tech,3,74454,78.59
132932508635184,8/11/2022,eletrician,Siemens,non-Tech,2,72625,93.72
132932508635232,4/19/2022,platform engineer,Apple,Tech,2,74077,92.88
132932508635280,8/28/2022,eletrician,Siemens,non-Tech,3,62580,89.89230176260445
132932508635328,9/8/2022,trainee,Siemens,non-Tech,3,74210,95.18
132932508635376,1/18/2022,database engineer,Apple,Tech,2,87755,86.67
132932508635424,2/28/2022,database engineer,Apple,Tech,3,60418,92.95
132932508635472,5/12/2022,database engineer,Apple,Tech,2,78739,78.5
132932508635520,8/18/2022,trainee,Siemens,non-Tech,2,64605,96.08
132932508635568,2/1/2022,database engineer,Apple,Tech,2,60859,85.63
132932508635616,10/21/2022,eletrician,Siemens,non-Tech,3,80244,86.36
132932508635664,3/22/2022,eletrician,Siemens,non-Tech,1,71045,78.59
132932508635712,5/28/2022,trainee,Siemens,non-Tech,1,78099,88.02
132932508635760,8/26/2022,eletrician,Siemens,non-Tech,2,68691,87.6
132932508635808,10/6/2022,eletrician,Siemens,non-Tech,2,66906,98.81
132932508635856,12/10/2022,platform engineer,Apple,Tech,1,73851,87.37
132932508635904,10/4/2022,eletrician,Siemens,non-Tech,2,75831,97.37
132932508635952,6/9/2022,trainee,Siemens,non-Tech,3,63142,90.48
132932508636000,4/25/2022,trainee,Siemens,non-Tech,1,70713,86.37
132932508636048,5/29/2022,eletrician,Siemens,non-Tech,2,75723,77.22
132932508636096,11/18/2022,database engineer,Apple,Tech,3,78501,77.15
132932508636144,4/11/2022,platform engineer,Apple,Tech,2,63044,99.65
132932508636192,5/21/2022,eletrician,Siemens,non-Tech,2,70413.94240055831,94.47
132932508636240,12/2/2022,database engineer,Apple,Tech,2,76480,96.92
132932508636288,5/31/2022,mechanic,Siemens,non-Tech,2,83683,99.4
132932508636336,9/23/2022,platform engineer,Apple,Tech,2,69772,81.81
132932508636384,5/8/2022,platform engineer,Apple,Tech,2,68304,95.13
132932508636432,8/19/2022,trainee,Boeing,non-Tech,1,61615,91.73
132932508636480,9/6/2022,eletrician,Siemens,non-Tech,1,83575,94.36
132932508636528,4/3/2022,mechanic,Siemens,non-Tech,2,62095,87.66
132932508636576,7/10/2022,eletrician,Siemens,non-Tech,2,81979,92.92
132932508636624,8/5/2022,platform engineer,Apple,Tech,2,70413.94240055831,88.08
132932508636672,5/13/2022,mechanic,Boeing,non-Tech,3,64071,74.85
132932508636720,6/4/2022,platform engineer,Apple,Tech,3,60066,93.36
132932508636768,10/23/2022,eletrician,Siemens,non-Tech,1,62064,79.43
132932508636816,6/23/2022,database engineer,Apple,Tech,1,75647,82.29
132932508636864,8/7/2022,database engineer,Apple,Tech,1,74350,97.51
132932508636912,6/5/2022,eletrician,Siemens,non-Tech,1,65456,94.07
132932508636960,2/11/2022,eletrician,Siemens,non-Tech,2,73898,93.57
132932508637008,2/15/2022,trainee,Boeing,non-Tech,3,66445,85
132932508637056,4/6/2022,eletrician,Siemens,non-Tech,1,72425,70.44
132932508637152,4/9/2022,platform engineer,Apple,Tech,3,65307,93.14
132932508637200,6/14/2022,platform engineer,Apple,Tech,3,76897,72.99
132932508637248,7/20/2022,database engineer,Apple,Tech,1,69355,97.62
132932508637296,2/19/2022,database engineer,Apple,Tech,2,82200,87.54
132932508637344,7/7/2022,eletrician,Siemens,non-Tech,2,64298,82.06
132932508637392,6/14/2022,mechanic,Siemens,non-Tech,2,61809,98.09
132932508637440,7/28/2022,platform engineer,Apple,Tech,1,63839,99.9
132932508637488,6/8/2022,mechanic,Siemens,non-Tech,1,75213,92.59
132932508637536,8/30/2022,platform engineer,Apple,Tech,1,70797,70.51
132932508637584,4/10/2022,database engineer,Apple,Tech,1,60301,92.3
132932508637632,11/5/2022,database engineer,Apple,Tech,2,70413.94240055831,89.78
132932508637680,8/27/2022,trainee,Siemens,non-Tech,1,60006,97.1
132932508637728,10/24/2022,eletrician,Siemens,non-Tech,1,67430,85.37
132932508637776,12/16/2022,eletrician,Siemens,non-Tech,1,63973,93.34
132932508637824,5/18/2022,database engineer,Apple,Tech,1,76441,81.43
132932508637872,1/16/2022,trainee,Siemens,non-Tech,1,63683,98.45
132932508637920,6/8/2022,database engineer,Apple,Tech,2,76935,97.65
132932508637968,7/5/2022,database engineer,Apple,Tech,2,67770,86.18
132932508638016,4/23/2022,eletrician,Siemens,non-Tech,2,70985,91.19
132932508638064,3/27/2022,platform engineer,Apple,Tech,1,65545,89.89230176260445
132932508638112,3/1/2022,platform engineer,Apple,Tech,1,67107,87.45
132932508638160,5/6/2022,database engineer,Apple,Tech,1,67715,87.19
132932508638208,6/22/2022,trainee,Siemens,non-Tech,2,60605,91.18
132932508638256,6/30/2022,eletrician,Siemens,non-Tech,2,66950,96.53
132932508638304,2/28/2022,designer,Boeing,non-Tech,2,70907,89.89230176260445
132932508638352,2/16/2022,eletrician,Siemens,non-Tech,1,63911,96.64
132932508638400,3/10/2022,database engineer,Apple,Tech,1,61322,95.47
132932508638448,9/25/2022,platform engineer,Apple,Tech,2,61376,71.43
132932508638496,11/15/2022,eletrician,Siemens,non-Tech,4,63206,93.58
132932508638544,5/26/2022,trainee,Boeing,non-Tech,2,85050,81.92
132932508638592,6/14/2022,platform engineer,Apple,Tech,3,72041,95.48
132932508638640,5/19/2022,database engineer,Apple,Tech,2,60513,89.89230176260445
132932508638688,4/29/2022,mechanic,Siemens,non-Tech,3,64580,99.98
132932508638736,10/29/2022,platform engineer,Apple,Tech,2,70992,89.66
132932508638784,6/4/2022,trainee,Siemens,non-Tech,2,74726,82.6
132932508638832,8/18/2022,platform engineer,Apple,Tech,3,67811,94.61
132932508638880,8/22/2022,trainee,Siemens,non-Tech,1,67728,91.35
132932508638928,8/9/2022,eletrician,Siemens,non-Tech,1,70413.94240055831,96.5
132932508638976,9/5/2022,platform engineer,Apple,Tech,2,75661,99.89
132932508639024,6/3/2022,database engineer,Apple,Tech,2,73421,93.48
132932508639072,6/7/2022,eletrician,Siemens,non-Tech,3,64779,95.05
132932508639120,5/22/2022,eletrician,Siemens,non-Tech,3,87837,88.78
132932508639168,10/21/2022,eletrician,Siemens,non-Tech,1,76417,93.99
132932508639216,4/18/2022,platform engineer,Apple,Tech,3,66025,98.26
132932508639264,9/5/2022,eletrician,Siemens,non-Tech,1,66239,62.08
132932508639312,7/29/2022,eletrician,Siemens,non-Tech,1,72308,97.61
132932508639360,4/25/2022,mechanic,Siemens,non-Tech,3,61076,83.18
132932508639408,8/6/2022,eletrician,Siemens,non-Tech,4,68021,96.88
132932508639456,6/4/2022,trainee,Siemens,non-Tech,2,68633,87.85
132932508639504,5/14/2022,eletrician,Siemens,non-Tech,2,68155,89.89230176260445
132932508639552,12/1/2022,database engineer,Apple,Tech,3,68631,81.11
132932508639600,5/11/2022,designer,Boeing,non-Tech,1,78495,90.32
132932508639648,4/22/2022,devops engineer,Apple,Tech,2,60886,90.68
132932508639696,7/29/2022,trainee,Siemens,non-Tech,3,67698,84.23
132932508639744,10/22/2022,eletrician,Siemens,non-Tech,1,60667,87.27
132932508639792,6/2/2022,eletrician,Siemens,non-Tech,1,67438,97.29
132932508639840,5/22/2022,platform engineer,Apple,Tech,1,69914,89.89230176260445
132932508639888,8/26/2022,platform engineer,Apple,Tech,1,69278,98.24
132932508639936,5/9/2022,platform engineer,Apple,Tech,3,81193,85.76
132932508639984,5/29/2022,database engineer,Apple,Tech,4,68971,83.11
132932508640032,9/25/2022,trainee,Siemens,non-Tech,3,70583,98.32
132932508640080,9/20/2022,platform engineer,Apple,Tech,1,68114,98.96
132932508640128,11/30/2022,trainee,Siemens,non-Tech,2,70413.94240055831,94.17
132932508640176,12/1/2022,eletrician,Siemens,non-Tech,3,64202,99.26
132932508640224,11/6/2022,platform engineer,Apple,Tech,1,68824,35.04072897935702
132932508640272,3/27/2022,devops engineer,Apple,Tech,2,78782,95.67
132932508640320,5/6/2022,database engineer,Apple,Tech,3,76694,87.1
132932508640368,3/28/2022,database engineer,Apple,Tech,2,66319,93.32
132932508640416,10/16/2022,designer,Boeing,non-Tech,2,68587,87
